application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default,default,debt_to_income,credit_utilization,payment_to_income
6132,Christopher Mcmillan,vward@example.net,994-357-9510,WY,46262,667,1,1,0,1,1,125862.9,19069.54,832.46,21158.71,36641.91,Unemployed,23,Colour technologist,22252.31,debt_consolidation,36,11930.1,0,True,2878.27,0,2025-11-04 14:37:33.242484,organic,0.22284517383044236,1,0.3283084213060402,1.7317648382155626,0.07936826499309964
6133,Lee Rivera,james79@example.net,(380)493-5853x816,WV,67701,812,5,105,0,0,0,57051.4,14462.88,1225.16,92296.85,31359.31,Employed,3,"Designer, interior/spatial",16839.32,debt_consolidation,36,17056.05,0,False,3223.92,1,2025-06-09 14:37:33.242485,organic,0.05954651005609814,0,0.5486666409588545,0.3397657666540082,0.25769604251604694
6134,Mark Keller,ggamble@example.org,001-277-692-1577x5981,AS,51862,702,4,51,0,0,0,116530.31,9373.13,1863.37,23507.37,12671.93,Self-Employed,5,"Presenter, broadcasting",45690.85,home_improvement,36,9086.29,4,False,12947.35,0,2025-08-29 14:37:33.242485,paid_search,0.19459717922767686,0,0.4725292501152704,0.5390620048095555,0.1918851842065811
6135,Allen Porter,gdawson@example.net,+1-888-578-9870x8528,NV,52079,651,0,39,0,0,1,39878.7,39918.05,1952.85,50780.03,25255.96,Employed,7,Contractor,5485.43,other,24,4087.61,1,True,13696.76,0,2025-09-20 14:37:33.242486,direct,0.48992496573774863,1,1.1385396214019015,0.49736008426934764,0.5876370092304914
6136,Mr. Joshua Cohen,hansonmark@example.org,646.541.6916x2545,WA,29152,631,4,67,0,0,2,43892.04,50571.35,1431.32,85697.34,5977.43,Self-Employed,5,"Designer, furniture",42105.78,auto,60,9549.67,1,True,3848.59,1,2025-09-28 14:37:33.242487,affiliate,0.8,1,2.1114792112647307,0.06975047300184581,0.3913201573679419
6137,Kyle Burke,tmitchell@example.net,(406)283-7198x3755,WA,88631,765,5,25,0,1,2,133313.21,30202.17,1565.78,37278.05,509.68,Employed,47,Clinical embryologist,15935.03,home_improvement,24,14778.98,1,False,2010.31,0,2025-07-10 14:37:33.242488,paid_search,0.07297971336591985,1,0.3460812323099864,0.01367238897957377,0.14094147159159998
6138,Brent Holloway,llee@example.org,(484)736-5169x10737,VA,67987,665,6,50,0,0,1,110115.73,6835.96,2991.05,96373.55,20289.58,Employed,15,Tourism officer,17253.51,business,24,3309.83,1,True,13447.76,0,2025-07-10 14:37:33.242488,paid_search,0.2782496727861764,0,0.2187650211282257,0.2105305864524032,0.32595343099482704
6139,Danny Smith,gbowman@example.com,392-823-9735x18711,FM,42856,702,4,17,1,0,1,25647.66,8211.04,2258.63,53621.6,2699.71,Employed,9,Field trials officer,9860.96,business,24,9723.37,2,True,8337.86,1,2025-08-20 14:37:33.242489,organic,0.2530012699036239,0,0.7046256851502243,0.050347434615901056,1.0567654125171653
6140,Tracy Roberts,louis47@example.net,(656)487-0403x0680,ME,47304,757,7,3,1,0,1,20034.66,86025.99,1214.01,41771.59,19678.73,Employed,7,"Pilot, airline",28464.24,business,36,732.94,1,False,4256.89,1,2025-09-02 14:37:33.242490,paid_search,0.6121158026059742,1,5.7146080841900995,0.4711032067488932,0.7271458562311514
6141,Colleen Martin,cjohnson@example.net,982-705-7600,CA,72156,670,3,49,3,0,2,127268.98,80993.21,1772.29,44975.48,13047.0,Employed,111,Outdoor activities/education manager,7052.47,business,36,12739.21,3,True,2372.12,0,2025-07-07 14:37:33.242490,affiliate,0.4582850589972322,0,0.6918078545141165,0.2900914009144538,0.16710654866566857
6142,Stephanie Brown,joan88@example.net,4085426683,NH,54699,697,4,14,1,0,0,56111.4,40977.75,2755.32,13762.48,8574.15,Employed,16,Barista,24655.54,debt_consolidation,60,8470.45,2,False,2147.0,0,2025-08-06 14:37:33.242491,paid_search,0.29669925678705616,0,1.169696175821669,0.6230090797588806,0.5892535206749431
6143,Jennifer Barrett,larrymoody@example.com,(360)208-7898,NC,25387,699,4,83,1,0,0,43718.31,8706.59,1297.79,37170.36,15645.62,Self-Employed,42,Sports development officer,37983.14,debt_consolidation,48,6108.79,1,True,3196.91,1,2025-11-16 14:37:33.242492,direct,0.25921713237804184,1,1.0679674031315483,0.4209165582469473,0.3562232849348477
6144,Tara Jones,karen32@example.com,001-274-663-6324x4499,NH,12248,740,8,36,2,1,2,68155.8,43791.46,1927.66,30229.05,32426.91,Employed,1,"Education officer, museum",37297.67,business,36,620.09,3,True,12574.43,0,2025-08-02 14:37:33.242493,direct,0.3739102595516507,0,1.1897612528941044,1.0727068829486868,0.3393976741524566
6145,Kaitlyn Leblanc,kyle15@example.com,635.576.3230,AK,56161,735,3,17,1,1,0,44704.86,83281.65,499.95,8773.15,45159.58,Employed,37,"Radiographer, therapeutic",10947.13,other,36,757.68,4,True,6372.67,1,2025-07-06 14:37:33.242493,organic,0.38260667313290064,0,2.1077972283103,5.147476106073645,0.13420017420924704
6146,Madeline Ford,edward70@example.org,001-618-666-6214x44912,PW,23910,686,5,56,1,0,1,60034.23,200000.0,2096.5,95371.45,46538.05,Employed,25,Public relations account executive,20245.23,home_improvement,12,7049.88,3,True,11931.22,0,2025-06-30 14:37:33.242494,paid_search,0.7296975130302708,1,3.6686608623113846,0.48796626244017477,0.41906092574186427
6147,Raymond Herrera,lisa62@example.com,+1-596-926-4962x5996,CO,82487,703,7,7,0,0,3,51750.72,7641.43,1629.33,37044.87,32828.61,Employed,49,Air traffic controller,40485.76,home_improvement,48,3529.75,5,True,8093.12,0,2025-11-04 14:37:33.242495,paid_search,0.2049419016758895,0,0.9299810707947639,0.8861850507236224,0.37781039568145136
6148,Danielle Reed,nbarron@example.net,001-357-362-7865x3785,FM,99301,677,5,85,0,0,2,49669.26,186583.64,1962.16,28280.86,22377.23,Employed,25,Engineering geologist,11512.44,auto,12,2717.87,1,False,5385.37,1,2025-08-11 14:37:33.242495,organic,0.44558248437732456,0,3.9883034295256263,0.7912499832041883,0.4740541735471799
6149,Michael Spencer,fernandezlynn@example.org,001-995-758-8602x30229,GA,29270,611,5,36,0,0,0,22854.3,3306.75,350.18,83016.55,46094.65,Employed,19,"Nurse, learning disability",14573.38,auto,24,11985.96,2,True,4611.13,1,2025-09-15 14:37:33.242496,organic,0.4678037460026477,1,0.7823529926534611,0.5552465140986947,0.18386736850395768
6150,Kevin Torres,lbenitez@example.org,001-261-329-8753,CA,28462,715,6,100,1,0,0,35765.46,93977.07,471.42,17307.31,18732.52,Employed,101,Economist,13390.12,business,12,19378.31,6,True,6506.94,1,2025-10-05 14:37:33.242497,paid_search,0.565415746667331,1,3.001979843122387,1.0823472856267091,0.15817048068164088
6151,Hannah Marquez,williamsmark@example.com,(663)753-5610,AL,98802,813,4,8,0,0,1,104173.24,13843.74,1462.9,77132.36,12830.05,Self-Employed,4,Academic librarian,46664.29,auto,48,14769.87,3,False,3467.59,1,2025-08-20 14:37:33.242498,affiliate,0.07766441622615418,0,0.5808404346452121,0.16633809726553161,0.16851544600129556
6152,Jared Madden,lisahenderson@example.com,637-486-0147,NM,15663,646,5,28,1,0,0,87929.53,43024.67,857.84,89855.37,17457.91,Employed,75,"Surveyor, mining",6449.73,debt_consolidation,12,13282.73,1,False,10737.28,0,2025-11-26 14:37:33.242498,paid_search,0.5304101358238569,0,0.5626596662122497,0.19428900020110096,0.11707193248957433
6153,Jacob Miller,rwilliams@example.com,001-338-262-4991x813,TX,74829,653,8,11,0,1,2,66534.96,7203.12,2063.83,34028.11,9682.24,Employed,82,Music therapist,9939.64,debt_consolidation,24,19406.04,2,True,10669.86,0,2025-07-03 14:37:33.242499,paid_search,0.23600246464768548,0,0.25765041415821094,0.2845365199536501,0.3722247672501794
6154,George Williams,anne32@example.org,402-705-4754,AK,08322,647,5,3,0,0,2,89386.79,65190.39,778.74,66476.17,42325.16,Employed,58,"Optician, dispensing",49453.39,debt_consolidation,36,10790.75,2,False,5079.96,0,2025-11-12 14:37:33.242500,affiliate,0.39122233016493496,1,1.2825584183076717,0.6366967290684767,0.10454430682654564
6155,Amber Parker,scook@example.net,806.730.0856,NC,31992,743,2,186,0,1,0,62151.08,9130.68,712.69,34993.45,16861.44,Employed,53,Child psychotherapist,37374.16,debt_consolidation,36,11772.52,0,True,11717.63,0,2025-10-17 14:37:33.242500,paid_search,0.10414617695096359,0,0.7482547366835782,0.48184560253418857,0.13760468844628285
6156,Jerome Parker,zacharyharris@example.org,001-656-384-2077x81550,MH,33409,726,7,77,0,0,1,25473.31,8911.16,2196.48,54345.23,40089.67,Employed,100,Claims inspector/assessor,36937.53,other,60,4649.28,5,True,8565.05,0,2025-08-26 14:37:33.242501,paid_search,0.31514139521799267,0,1.7998717088591942,0.7376851657449972,1.034720654677386
6157,Phillip Fowler,desireebaker@example.org,368.719.0381,NE,03601,690,3,23,0,0,2,34329.68,77974.42,438.73,32059.5,39523.88,Employed,70,Sales promotion account executive,17760.17,debt_consolidation,60,10827.7,3,True,9054.06,0,2025-09-16 14:37:33.242502,paid_search,0.4210896851370741,0,2.7886828540201947,1.2328289586550008,0.1533588428438599
6158,Charles Gonzales,michaelmitchell@example.com,994-433-3909,ND,60577,644,4,16,0,0,0,76495.02,5682.31,675.63,44380.22,24979.23,Employed,3,Chief Operating Officer,33525.89,debt_consolidation,36,12713.23,2,False,12398.62,0,2025-07-30 14:37:33.242503,organic,0.5208070575693841,1,0.5125588567726369,0.5628460156348932,0.1059880760865217
6159,Natalie Oconnor,walterboyle@example.net,001-242-681-7966x770,NM,05723,705,4,13,0,1,3,25043.08,10133.58,526.93,67426.49,23723.98,Employed,42,Barrister,25751.82,debt_consolidation,48,19316.99,1,True,3570.87,0,2025-07-19 14:37:33.242503,direct,0.28454639790159386,0,1.432946746167005,0.35184954755912695,0.25249130697981237
6160,Richard Murray,julieeverett@example.com,240-261-8585x953,WA,66520,606,3,2,0,0,1,40062.77,91815.76,1250.59,61957.13,46482.3,Employed,85,Rural practice surveyor,19511.8,auto,60,7039.67,2,False,4216.34,0,2025-07-02 14:37:33.242504,organic,0.8,1,2.7788283236531077,0.7502332661309522,0.37458917593566293
6161,Eric Shaffer,ngraham@example.com,(524)866-6769,MO,23239,708,7,6,0,0,1,41914.66,32298.29,462.66,9806.0,49894.06,Employed,8,Media buyer,8164.88,debt_consolidation,36,1742.65,2,True,4411.32,0,2025-11-20 14:37:33.242505,paid_search,0.21938423945272836,0,0.9653703501352509,5.08811543952682,0.13245771288613578
6162,Christina Roberts,sbishop@example.org,334-959-4591x43624,ND,22268,752,5,6,0,0,0,68009.43,43101.75,1945.12,49249.45,48833.97,Employed,55,Dentist,49818.48,debt_consolidation,36,17636.99,2,False,11245.45,0,2025-08-05 14:37:33.242505,direct,0.11298226553429375,0,1.3662844990760843,0.991563763656244,0.3432088755926936
6163,Christina Cook,bradleyandrew@example.net,(245)596-0650x4843,PA,12334,624,1,65,0,0,0,54093.21,13388.39,2820.76,16153.17,44205.81,Employed,5,Maintenance engineer,8289.03,business,60,11616.24,4,True,10110.33,0,2025-07-04 14:37:33.242506,direct,0.450457720144957,1,0.4007419785218884,2.7366646918221003,0.6257554321512812
6164,Joseph Walker Jr.,smithandrew@example.org,969.812.6956x14282,IA,08478,608,3,54,1,0,1,65725.96,5718.77,1020.13,37955.64,31845.35,Employed,10,Orthoptist,28269.54,debt_consolidation,12,17722.2,3,True,14387.78,0,2025-07-12 14:37:33.242507,direct,0.8,1,0.5171215452767824,0.839014965891762,0.18625152070810375
6165,Bradley Cobb,fross@example.com,+1-885-332-9038,RI,34658,794,5,50,1,0,0,75996.92,19036.72,304.18,89977.26,12554.81,Employed,6,Pharmacologist,27964.14,business,24,4434.1,2,True,3509.09,2,2025-06-21 14:37:33.242507,paid_search,0.15701073866173454,0,0.6184574322222532,0.13953314426333943,0.04803036754647425
6166,Cynthia Newman,romerowilliam@example.com,754-606-2956,KS,35628,663,7,79,0,0,3,71601.47,12834.26,1992.11,6053.89,23723.22,Self-Employed,0,"Therapist, sports",37833.1,home_improvement,36,3069.59,1,False,4162.67,0,2025-09-15 14:37:33.242508,organic,0.48089106351535005,1,0.7076301645762301,3.918673778347476,0.3338663298393175
6167,Veronica Simmons,kyle99@example.org,426-552-9160x89790,WA,37156,768,6,17,0,0,1,92120.55,12964.45,1134.35,30750.54,25165.83,Employed,0,"Psychologist, forensic",13076.47,auto,60,10186.01,4,True,2857.69,0,2025-09-25 14:37:33.242509,direct,0.10910936037753462,0,0.28268307125825887,0.8183866039425649,0.14776507521937285
6168,John Nichols,jdudley@example.com,676-370-9001x9179,UT,93945,690,1,25,0,0,1,65065.52,18013.29,1681.57,58038.84,12525.38,Employed,44,"Embryologist, clinical",44341.56,debt_consolidation,12,14094.74,2,False,3973.38,0,2025-07-29 14:37:33.242510,organic,0.17200852765578303,1,0.9583393785218346,0.21581030909646023,0.31013108017887203
6169,Thomas Jones,wosborne@example.org,+1-429-606-1570x3670,ME,30565,690,2,8,0,0,1,36470.84,31130.78,434.14,35384.3,43718.7,Self-Employed,37,Health promotion specialist,40401.11,auto,48,2808.47,2,False,6781.34,0,2025-11-12 14:37:33.242510,organic,0.3398996017665551,0,1.9613447345879613,1.235539490678069,0.14284507842429736
6170,Karen Alvarez,michellelynch@example.com,001-823-363-8293x47971,CO,28772,726,2,53,0,0,0,32072.47,10724.4,1250.52,62418.96,20571.02,Employed,33,Ceramics designer,31171.52,other,60,18516.76,4,False,2282.56,0,2025-06-26 14:37:33.242511,direct,0.19257773526299196,0,1.3062891632605782,0.3295636454051782,0.46788538581531136
6171,Ronald Graham,michaelchang@example.org,5426558688,DC,66285,646,4,162,1,0,0,73190.78,34695.39,2605.45,50002.76,30971.04,Employed,6,Retail merchandiser,32458.1,debt_consolidation,12,17034.61,3,True,8559.58,0,2025-10-15 14:37:33.242512,affiliate,0.64387183073568,0,0.9175129708960609,0.6193866098591357,0.42717675641658687
6172,Arthur White,lisaberry@example.com,5425665773,GA,10142,707,4,119,0,0,1,56730.1,73488.18,1036.68,47012.35,38202.46,Employed,17,Occupational psychologist,20562.77,business,12,4818.58,0,True,8236.21,0,2025-08-10 14:37:33.242512,organic,0.28349328940452023,0,1.6578668114457757,0.812604773001137,0.2192867631116462
6173,Eric Murphy,miguelbryant@example.net,001-870-469-1538x423,CA,86569,677,12,48,1,0,2,59401.83,36069.82,2039.7,78766.75,36058.64,Employed,108,Magazine journalist,8830.22,home_improvement,36,19283.97,2,True,2307.63,0,2025-07-28 14:37:33.242513,affiliate,0.2552017541882977,0,0.7558696423999058,0.4577901208314422,0.412047911655247
6174,Tammy Daniel,theresajones@example.net,001-369-285-1958x5657,VT,79432,620,3,62,0,0,2,43010.64,84781.53,2271.35,20740.23,29692.49,Employed,113,Animal nutritionist,14877.49,other,60,9676.01,0,False,10496.3,0,2025-08-05 14:37:33.242514,organic,0.5555944513509121,0,2.317078285745109,1.43163745050079,0.633708310315773
6175,Dr. Jose Garcia,vlin@example.com,754.993.6354,MO,85897,720,4,292,0,1,1,57809.84,59820.17,1002.88,70443.02,21391.71,Employed,43,"Designer, fashion/clothing",37883.01,debt_consolidation,12,14400.24,0,True,2083.68,0,2025-07-16 14:37:33.242515,organic,0.2463903989920571,1,1.6900787132432817,0.3036739481072787,0.2081749404599632
6176,Ashley Coleman,bennettkeith@example.net,+1-888-573-2607,IL,29387,684,9,43,1,0,0,27976.14,57333.73,2327.49,67704.79,20366.18,Self-Employed,13,Dentist,6187.97,auto,60,15698.25,2,True,10370.32,0,2025-10-09 14:37:33.242515,affiliate,0.5685687639768715,1,2.2705669902995913,0.30080855431351317,0.9983464480803999
6177,Eduardo Booth,jasonjohnson@example.net,445-650-3424x898,OH,82671,690,6,122,1,0,0,29635.03,12244.14,1673.58,85445.51,15759.62,Employed,27,"Psychotherapist, dance movement",10833.81,business,60,17886.1,2,True,7233.51,1,2025-11-23 14:37:33.242516,affiliate,0.25292677963658466,0,0.7787388776053203,0.1844405867552315,0.6776763850078775
6178,Nicholas Ramos MD,gallagherthomas@example.net,713-622-8553,VA,28423,627,4,41,0,1,0,258986.42,58005.48,1133.18,36098.11,17144.16,Unemployed,1,Dentist,44164.68,debt_consolidation,24,3973.79,1,True,9530.25,0,2025-09-21 14:37:33.242517,affiliate,0.3979731809769361,1,0.3945000668374813,0.4749323441033339,0.05250530124320804
6179,Robert Chapman,wilsonsteven@example.com,(919)756-9727x09124,FL,97389,795,5,2,0,0,2,20343.16,22064.14,828.43,70489.6,46382.74,Employed,62,Trade union research officer,41998.62,debt_consolidation,60,10480.51,6,True,11829.5,0,2025-07-12 14:37:33.242517,organic,0.17702316011010988,1,3.1491056453373028,0.6580082735609224,0.4886733427845035
6180,Eric Clark,randy83@example.com,001-913-444-0883x0703,MN,96546,752,0,163,0,0,2,35512.05,96311.15,930.24,71208.06,13062.9,Self-Employed,40,Architect,40757.72,debt_consolidation,36,7586.69,3,True,7432.55,0,2025-09-18 14:37:33.242518,affiliate,0.2689233262516144,1,3.8597847772798244,0.18344693002449441,0.31434062522439565
6181,Kevin Johnston,hbaker@example.com,001-539-698-1597x3195,NH,62788,757,9,7,0,0,0,33247.83,115062.19,982.95,50377.73,45481.95,Employed,23,Art gallery manager,29383.74,debt_consolidation,36,7608.53,2,True,9899.89,1,2025-08-15 14:37:33.242519,affiliate,0.2796007329224468,0,4.344522033468048,0.9028185668548383,0.35477202572318256
6182,Lori Jordan,albert83@example.org,+1-856-617-3789,MT,40095,681,4,73,2,0,1,33238.34,53654.81,1222.22,46843.42,35641.98,Employed,10,Fine artist,41587.7,auto,36,14853.38,5,True,5150.33,0,2025-06-12 14:37:33.242519,paid_search,0.8,1,2.8654412344298783,0.7608748464565569,0.4412566933246366
6183,Gloria Lynch,susanwalker@example.com,(516)805-4882,WA,07466,596,3,16,0,0,0,47372.23,27870.89,2478.53,72158.11,15363.9,Employed,66,Licensed conveyancer,29817.28,other,12,13148.54,2,True,4678.19,0,2025-09-01 14:37:33.242520,paid_search,0.6249660331816864,1,1.2177634449549872,0.21291993373994966,0.6278437810506281
6184,Rachel Norris,josephjimenez@example.org,8222998327,VT,71443,817,4,138,0,0,2,30992.47,31650.87,2242.11,49492.85,47379.5,Employed,83,Herpetologist,24715.48,home_improvement,36,13782.05,3,True,2571.1,0,2025-08-27 14:37:33.242521,organic,0.09460212676840214,0,1.8187111256379371,0.9572998928128003,0.8681244186087782
6185,Joseph Spencer,hoodjustin@example.net,+1-618-666-2002x9793,FL,10738,696,9,13,1,0,1,84821.96,27731.73,2671.14,21752.47,49345.6,Employed,3,"Engineer, building services",48699.98,debt_consolidation,36,9005.98,3,True,14373.17,0,2025-11-18 14:37:33.242522,organic,0.35019088996141323,0,0.9010839881558974,2.268505599593977,0.3778936492389471
6186,Kenneth Schmidt,francotammy@example.org,(560)210-9531x7285,MD,03243,655,6,9,0,0,0,62231.29,9931.08,624.4,82434.8,31056.46,Employed,112,"Designer, industrial/product",49110.07,debt_consolidation,60,2044.21,2,True,11787.6,0,2025-10-17 14:37:33.242522,organic,0.4491757276579373,1,0.9487373634710128,0.37673967790302154,0.12040245349244727
6187,Timothy Fletcher,tbailey@example.org,001-257-493-0336x22088,RI,47007,725,5,34,1,0,0,74918.69,8484.26,1928.4,24353.51,11807.79,Employed,10,Research scientist (life sciences),14901.66,debt_consolidation,12,17726.75,4,True,2451.75,0,2025-10-09 14:37:33.242523,direct,0.24871088522413462,0,0.3121506796234691,0.48484961715990843,0.30887886587445673
6188,Michael Fernandez,uramirez@example.net,877.954.0470x65713,ND,12691,770,4,41,0,0,0,67701.33,42111.28,1116.64,22578.05,20042.39,Employed,28,Data processing manager,17428.78,debt_consolidation,60,17371.29,2,True,12796.97,0,2025-09-19 14:37:33.242524,paid_search,0.09544810815795851,1,0.8794518512413271,0.8876935784977003,0.1979234381362966
6189,Joseph Conway,hneal@example.net,633-286-7591x2063,NH,67812,698,5,102,1,0,1,42060.36,11165.33,2673.86,75053.22,47824.57,Employed,45,"Civil engineer, contracting",17621.09,auto,12,14491.32,4,False,6876.94,1,2025-09-07 14:37:33.242524,paid_search,0.2960913920360865,0,0.684407361230384,0.6372087699901483,0.7628636559458835
6190,Edward Hill,samanthalopez@example.net,572-968-3571x5076,FL,06264,776,5,86,0,0,3,40330.59,28624.2,1093.19,26953.11,21467.07,Employed,11,Electronics engineer,5895.08,debt_consolidation,36,5427.16,2,True,8795.14,0,2025-10-07 14:37:33.242525,organic,0.10099180157222656,0,0.8559081332556752,0.796459851942874,0.3252687352205857
