application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default_x,default,debt_to_income,credit_utilization,payment_to_income,interest_rate,monthly_payment,probability_of_default_y,expected_loss,expected_return,risk_segment
929,Lauren Green,jennifer01@example.com,001-407-909-5014,NM,20478,793,5,50,1,0,2,47156.2,13409.11,1316.68,75747.51,728.02,Self-Employed,24,Metallurgist,42558.82,business,60,19738.56,1,True,12154.43,0,2025-09-05 14:37:33.238510,affiliate,0.1411215302521707,0,1.186862597071011,0.0096111410130841,0.3350600769358006,0.11393431298535506,933.704109621478,0.027335782463387637,465.35145816738844,0.083,Low Risk
930,Alison Brown,scottgibson@example.net,552-463-5405x70136,PW,61050,696,3,121,0,0,2,109532.74,11386.17,1283.35,77488.78,3105.91,Employed,31,Cabin crew,39255.82,debt_consolidation,48,8097.66,1,True,13133.52,0,2025-07-19 14:37:33.238511,affiliate,0.1623513878364545,0,0.4623456876911871,0.0400820609125605,0.1405990574142489,0.12754814825229424,1048.364527030934,0.04387037063073561,688.8669491253775,0.09,Medium-Low Risk
935,Michael Thompson,ywoodard@example.net,529-788-7466,MI,52991,726,5,65,0,0,1,179381.88,14750.36,771.53,95448.42,46973.97,Employed,22,Information officer,36740.87,business,60,8403.83,1,False,7003.34,1,2025-11-15 14:37:33.238515,organic,0.1485785353931242,0,0.2870481121058604,0.492139838459348,0.0516125709018101,0.12544457734527031,827.4248624013497,0.03861144336317581,567.4472084475221,0.08999999999999998,Medium-Low Risk
937,Amanda Harvey,anthony40@example.com,439.430.9065,NC,83881,638,5,89,0,0,0,35004.61,13805.84,923.04,66049.27,207.87,Unemployed,29,"Conservator, museum/gallery",8525.57,debt_consolidation,48,18759.52,1,False,14052.8,0,2025-09-27 14:37:33.238516,organic,0.3772695104656382,0,0.6379562577614777,0.0031471960250279,0.3164291788995792,0.19241460024836726,256.0031130970381,0.1310365006209182,446.86434343947263,0.11999999999999998,Medium-High Risk
939,Amy Ramirez,ballsteven@example.net,001-355-696-1689,UT,21024,714,4,50,0,0,0,27434.61,6953.56,928.05,67754.95,35018.55,Employed,54,Call centre manager,23216.85,debt_consolidation,24,14435.34,4,True,5462.91,1,2025-10-12 14:37:33.238517,organic,0.1749123844280822,0,1.0997207541860443,0.5168412049599329,0.405932506421633,0.13519664905023254,1109.4468580232701,0.06299162262558133,584.9868215018912,0.09000000000000001,Medium-Low Risk
940,Curtis Wilkerson,wnelson@example.com,001-490-988-9921x2030,WV,10723,666,8,39,0,1,1,69745.91,45819.57,828.47,14309.11,14731.34,Unemployed,3,"Designer, furniture",10235.45,debt_consolidation,24,18906.08,1,True,3093.42,0,2025-07-27 14:37:33.238518,organic,0.5588877179316568,0,0.8037033282668475,1.0295077751166914,0.1425408314265309,0.17926220780544694,510.63084589825814,0.17315551951361738,708.929864882262,0.08999999999999998,Medium-High Risk
942,Virginia Casey,crystaldavis@example.com,001-842-709-5822x75044,MO,19924,752,6,12,1,0,1,42721.08,24697.4,2488.37,83231.74,36484.53,Employed,3,"Conservation officer, historic buildings",21582.05,home_improvement,12,4799.66,0,True,2247.88,0,2025-10-01 14:37:33.238520,paid_search,0.2067114082572872,0,1.0832930721788867,0.4383487597399741,0.6989626666741571,0.11549975843307332,1912.998397746394,0.0312493960826833,269.77041149051,0.083,Low Risk
943,Joshua Washington,westdonna@example.org,001-667-301-6299x8858,OR,56113,739,3,25,0,0,0,45409.58,13260.2,2244.51,51119.59,11762.46,Employed,31,Horticultural therapist,12868.08,debt_consolidation,24,5379.29,2,True,4823.0,0,2025-10-23 14:37:33.238520,direct,0.1632210782681556,0,0.5753913601491139,0.2300969158790201,0.5931373952368642,0.12890469632178936,611.1101598482074,0.047261740804473415,243.26714464449134,0.08999999999999998,Medium-Low Risk
944,Kathryn Price,cynthia81@example.org,(758)449-1441x6860,MT,67502,694,4,9,0,0,1,23127.15,9155.57,2118.7,13618.67,49765.28,Employed,14,"Engineer, control and instrumentation",37891.1,debt_consolidation,24,1752.59,3,True,5787.5,1,2025-09-28 14:37:33.238521,affiliate,0.243940898498384,0,2.034261463258551,3.6541953068838575,1.0993313054137668,0.14641113755910262,1830.7581222948422,0.09102784389775652,1379.6580543657128,0.09000000000000001,Medium-Low Risk
945,Francis Robinson,rayrobin@example.org,(573)449-9850x308,ND,75895,810,8,36,1,0,0,56604.37,5124.55,867.25,80580.12,23392.53,Self-Employed,56,Fast food restaurant manager,31618.3,debt_consolidation,60,2085.21,1,False,4409.14,0,2025-09-14 14:37:33.238522,affiliate,0.0741322404584719,0,0.6491168438055224,0.2903015036463088,0.1838550627804885,0.10712279210951381,682.9302843675587,0.010306980273784516,130.3556777562404,0.083,Low Risk
946,Paula Brown,lori56@example.com,649-500-9154x221,MS,4162,635,6,127,0,0,3,42265.34,11813.26,1876.25,78501.62,19365.5,Employed,39,Barista,32364.47,business,48,12241.74,4,True,3834.95,0,2025-10-14 14:37:33.238522,organic,0.3700027951678722,0,1.0452472404102275,0.2466891766055274,0.5327059950304435,0.20544791169312726,994.2811258855377,0.1636197792328182,2118.1869745548674,0.11999999999999995,Medium-High Risk
949,Robert Stark,davisbenjamin@example.org,+1-428-704-6674x6493,DE,83730,697,4,5,0,1,1,83600.89,14151.32,1369.34,69982.02,3373.16,Employed,56,Heritage manager,26794.13,other,48,17859.12,5,True,7277.04,0,2025-10-22 14:37:33.238525,affiliate,0.1690458791611369,0,0.4897728959584042,0.0482003806120486,0.1965538883617147,0.12787727475150085,715.9996973916968,0.04469318687875212,479.00602373743146,0.09,Medium-Low Risk
950,Zachary Robinson,colekirk@example.org,964-299-8742,ID,16581,714,5,36,0,0,1,59029.65,23206.85,1803.68,28631.91,46603.48,Employed,39,Research scientist (maths),8419.22,debt_consolidation,12,9796.92,2,False,4491.85,0,2025-08-13 14:37:33.238525,affiliate,0.1330315691808808,0,0.5357658397093664,1.6276762535227305,0.3666659043379047,0.12842919007651238,751.361464572451,0.04607297519128099,155.1594056759747,0.08999999999999998,Medium-Low Risk
952,Sarah Thompson,nicolewade@example.net,(666)855-2488x5303,AZ,32962,721,4,109,0,0,1,46542.84,47340.14,2242.62,56416.72,47347.72,Employed,93,"Journalist, newspaper",27493.73,home_improvement,48,18332.51,0,True,8833.93,0,2025-11-29 14:37:33.238527,organic,0.2493963939522952,0,1.607849241687873,0.8392497826885363,0.5782079477745664,0.14129419090025447,753.0928953185306,0.07823547725063619,860.3940351800535,0.08999999999999998,Medium-Low Risk
953,Renee Wolfe,kingtracie@example.org,+1-767-530-4000,MT,28808,624,6,265,0,0,1,97191.88,69522.34,1824.24,97955.45,33775.93,Employed,17,Immigration officer,32523.88,debt_consolidation,60,16534.36,2,True,10705.03,0,2025-06-13 14:37:33.238527,direct,0.3377640512318975,0,1.0499459419861,0.3448090943382936,0.2252336306284023,0.2055982701435552,871.8462136956276,0.163995675358888,2133.5102663565726,0.11999999999999998,Medium-High Risk
954,Alyssa Haynes,shannon27@example.com,(356)473-7292x6876,NJ,83343,786,2,44,0,0,2,52225.46,63032.05,1054.96,93454.06,28706.79,Employed,3,"Engineer, agricultural",29390.64,other,24,11873.09,5,True,12111.22,0,2025-11-17 14:37:33.238528,organic,0.1759089519259782,0,1.7696864709281643,0.307175418596046,0.2424013115442161,0.1162944950604552,1378.439067925418,0.03323623765113797,390.7337183036167,0.083,Low Risk
956,William Keith,williamsonmichael@example.net,001-688-677-5787x359,MI,12541,767,5,137,1,0,0,135313.84,24209.17,1223.54,22887.52,44219.51,Employed,10,Maintenance engineer,6077.97,business,24,13275.66,2,True,11404.31,0,2025-07-07 14:37:33.238529,paid_search,0.0928568609848525,0,0.2238288411591896,1.9320358868064345,0.1085068607911799,0.11034297304695513,283.377833657446,0.018357432617387846,44.630369890201926,0.08299999999999999,Low Risk
957,Eric Henry Jr.,amandawarren@example.net,(834)728-5357x46206,ME,55729,720,4,187,0,0,1,40394.59,101892.01,1515.49,42203.13,34404.93,Employed,108,Commercial horticulturist,19559.65,home_improvement,36,4151.2,1,True,8876.34,0,2025-09-11 14:37:33.238530,paid_search,0.3582627720446206,0,3.006631828668146,0.8152222358862957,0.4502058320185946,0.15807958194401775,685.8062217065985,0.12019895486004438,940.4197949713069,0.08999999999999998,Medium-Low Risk
958,Daniel Fox,xbowers@example.net,(273)259-6552,CO,62769,727,3,157,1,0,2,167011.82,13439.19,1723.72,6713.54,10776.32,Self-Employed,22,Banker,37396.37,debt_consolidation,24,13566.07,1,True,12977.46,0,2025-11-22 14:37:33.238531,affiliate,0.2203456088532124,0,0.3043830071428478,1.6051621052380711,0.1238513537544827,0.1295657451071427,1777.128900962246,0.04891436276785678,731.6878433523987,0.08999999999999998,Medium-Low Risk
959,Thomas Harris,dthompson@example.org,776-896-6671,ND,87193,734,6,88,0,1,0,94247.91,82992.28,1540.25,83672.02,3832.04,Employed,38,"Investment banker, operational",27012.95,home_improvement,60,10471.51,4,True,10987.54,0,2025-09-25 14:37:33.238532,direct,0.2423787847429321,0,1.1671901265502862,0.0457983445362021,0.1961104495579795,0.13600628151860344,622.9651071389361,0.06501570379650859,702.5063823479587,0.09000000000000001,Medium-Low Risk
960,Mitchell Sellers,jasonhardy@example.net,+1-230-275-9257x97766,UT,92773,726,5,14,0,0,1,84113.47,30443.09,624.89,58045.62,34542.77,Employed,5,"Conservator, museum/gallery",18900.11,debt_consolidation,48,6955.98,1,False,12029.64,0,2025-11-26 14:37:33.238532,direct,0.1963539483301656,0,0.586626612836208,0.5950969254872288,0.08914957378408,0.1328474232248414,509.71775199168326,0.057118558062103475,431.81881216605706,0.09,Medium-Low Risk
962,Sylvia Schroeder,hollyscott@example.net,299.825.2340x2119,NH,15741,779,8,72,0,0,0,124905.04,158189.29,491.15,76933.9,43577.77,Employed,69,Barrister,40919.75,other,36,11967.43,2,True,2539.13,0,2025-10-12 14:37:33.238534,organic,0.11518745333947,0,1.5940833132113803,0.5664313131142448,0.0471862464477013,0.11337633325284553,1346.2122841724258,0.02594083313211381,424.59696262312565,0.083,Low Risk
964,Tom Foster,jennifermarsh@example.com,(303)818-2736x921,KY,60162,742,5,183,0,0,2,36060.81,33007.72,2033.63,59669.3,2797.89,Employed,44,"Designer, exhibition/display",22278.28,debt_consolidation,60,7506.17,4,False,13352.98,0,2025-09-10 14:37:33.238535,organic,0.1195028251464228,0,1.5331325058976768,0.0468899417288287,0.6767335509102542,0.12013253002359071,495.71724846543054,0.02533132505897677,225.7353409739604,0.09,Low Risk
965,Eric Taylor,smitchell@example.com,001-277-410-8669x4793,WV,99779,694,8,35,0,0,2,57478.11,32575.76,1454.65,57350.07,36303.0,Employed,58,"Therapist, nutritional",20285.74,debt_consolidation,36,7719.44,1,True,10745.99,0,2025-10-14 14:37:33.238536,paid_search,0.2064581229684115,0,0.9196805531705896,0.6330070739233623,0.3036947457040602,0.13303616663804707,686.4771229911199,0.05759041659511768,467.30568701609707,0.09,Medium-Low Risk
966,Travis Conner,ericawright@example.net,+1-739-427-8178,SC,47758,786,9,1,1,0,0,38238.89,29541.5,1796.99,54576.82,15462.09,Employed,1,"Engineer, control and instrumentation",5256.56,business,60,12489.91,1,True,2430.16,0,2025-11-23 14:37:33.238537,organic,0.2561006418547519,0,0.9100175240442386,0.283308738032007,0.5639253649883665,0.11446010514426543,115.46303637020092,0.028650262860663578,60.2407302971399,0.08299999999999999,Low Risk
967,Marie Thompson,luisblake@example.net,986.390.3004x5129,WA,35716,659,3,9,0,0,1,50396.58,13338.19,975.99,98914.69,4237.42,Employed,20,"Accountant, chartered",30418.53,debt_consolidation,12,14209.15,2,True,13713.44,0,2025-12-04 14:37:33.238537,paid_search,0.3590724640570806,0,0.868247805704276,0.042839137442578,0.2323943410445709,0.1697839297825368,2774.002585242969,0.14945982445634207,1818.5392616079898,0.08999999999999998,Medium-High Risk
968,Melissa Mcfarland,david39@example.org,001-267-916-1370x1811,MI,35337,808,5,20,0,0,0,54975.88,45100.24,391.01,73804.81,48811.01,Self-Employed,20,IT sales professional,20967.67,home_improvement,36,8550.42,2,False,14281.69,0,2025-08-17 14:37:33.238538,direct,0.0554126076234476,0,1.2017617544275785,0.6613526950343752,0.0853487020125917,0.10740352350885515,683.879311900992,0.011008808772137892,92.33162777091701,0.08299999999999999,Low Risk
969,Courtney Chapman,zstanley@example.org,455.927.8451,MS,40976,697,2,72,0,0,2,114411.08,15322.11,2830.97,73889.55,48239.41,Employed,77,Operational researcher,29687.29,home_improvement,48,19689.17,4,False,3807.23,0,2025-10-13 14:37:33.238539,affiliate,0.1525428290322096,0,0.3934007090921613,0.6528583541245007,0.2969261368741558,0.12672080850910594,791.6124059005645,0.04180202127276484,496.39549124429567,0.09,Medium-Low Risk
972,Jenna Gamble,briangarcia@example.com,399-967-2334x61789,ME,81502,659,5,62,0,0,0,87519.55,4003.36,2815.58,82539.04,15190.62,Employed,8,Armed forces logistics/support/administrative officer,38512.31,debt_consolidation,12,15215.32,6,True,3477.92,0,2025-11-02 14:37:33.238541,direct,0.2940040739456871,0,0.485784833217264,0.184041636539509,0.386050431017984,0.16705413759554294,3507.1238702957617,0.14263534398885735,2197.2866338622043,0.08999999999999998,Medium-High Risk
973,Amanda Guzman,johnchan@example.org,610.920.3786x4118,DC,65717,750,7,1,0,0,2,37862.71,17319.92,2954.4,15735.78,49247.12,Employed,0,Fine artist,33221.92,debt_consolidation,60,11540.35,0,True,9347.08,0,2025-08-05 14:37:33.238542,affiliate,0.1692755714444439,0,1.3348711700773663,3.1296268758205823,0.9363513599528402,0.11420738161637135,729.3153827063531,0.028018454040928394,372.33073546855996,0.08299999999999999,Low Risk
975,Taylor Taylor,qnorris@example.net,001-338-524-6987x16855,IA,51861,673,3,45,0,0,0,44946.36,11837.45,1095.06,97448.17,18563.93,Employed,86,"Buyer, retail",19823.37,debt_consolidation,60,6855.06,1,True,11829.75,1,2025-11-30 14:37:33.238544,direct,0.1479690739022473,0,0.7044134385965849,0.1905005501899112,0.2923644984821907,0.13045296126315903,451.50237389460415,0.05113240315789755,405.44661871526864,0.09000000000000001,Medium-High Risk
977,Stephen Davis,laurenrice@example.com,+1-504-636-1291x516,SC,69719,672,5,147,1,0,2,150979.61,4569.73,2702.06,84572.98,43556.83,Employed,10,Optometrist,10576.71,business,36,5235.14,3,True,14612.77,0,2025-08-11 14:37:33.238545,paid_search,0.2296244326237919,0,0.1003210963387705,0.515020636614673,0.2147622450475266,0.12980577973409788,356.2722235133303,0.049514449335244674,209.47998857143028,0.09,Medium-High Risk
978,Margaret Tanner,olivialee@example.com,912-385-8913x08981,GU,85978,554,4,34,1,1,0,38713.24,156006.33,1837.07,62073.52,35995.55,Employed,2,Public relations officer,9720.18,auto,36,2806.21,1,True,2875.89,1,2025-08-14 14:37:33.238546,organic,0.8,0,4.2808741918785405,0.5798857548275014,0.5694392926037707,0.3400000000000001,434.21866593425796,0.5,1944.036,0.12000000000000006,High Risk
980,David Rodriguez,singhnicole@example.com,5673416712,NV,87616,745,4,158,0,0,0,37785.73,15989.69,2109.16,58456.16,5439.55,Employed,0,Futures trader,12565.92,debt_consolidation,48,2161.02,0,False,3727.5,1,2025-07-30 14:37:33.238548,paid_search,0.1195773008674152,0,0.7557247140653363,0.0930534951320784,0.6698274719053992,0.11842747862751361,329.93949326853476,0.021068696568784035,105.89902223504588,0.09,Low Risk
981,James Oconnor,josephroberts@example.org,999.479.6887,FM,78275,747,8,34,0,0,0,86075.58,11775.14,229.69,94952.22,31266.42,Employed,4,"Copywriter, advertising",42370.76,debt_consolidation,24,14349.5,0,False,4415.35,0,2025-07-11 14:37:33.238548,organic,0.1373548379821467,0,0.6290506552497236,0.3292858239649373,0.0320216256457406,0.11781944314519867,1990.2268941601517,0.019548607862996687,331.3157488388582,0.08999999999999998,Low Risk
982,Stacey Snyder,jonestanner@example.com,837-524-3675x235,IN,83319,725,7,41,0,0,0,70318.44,31118.38,1574.77,65023.41,1399.97,Employed,68,Clinical cytogeneticist,39627.09,business,36,13796.28,6,True,13293.76,1,2025-09-01 14:37:33.238549,affiliate,0.1617140698536355,0,1.0060728025251982,0.0215302457991667,0.2687380436767368,0.13407287363030237,1342.9803699794375,0.060182184075755936,953.9379299066188,0.09,Medium-Low Risk
983,Joshua Garcia,kelly95@example.com,210.789.7335x613,NC,92306,641,6,115,1,0,1,80625.9,22765.43,2875.31,64627.98,1805.3,Employed,26,"Therapist, horticultural",27535.79,debt_consolidation,36,8940.39,2,True,5528.69,0,2025-11-25 14:37:33.238550,direct,0.4532602854356119,0,0.6238841364871587,0.0279337215862231,0.4279483391813301,0.20495536545948634,1030.2943591066232,0.16238841364871587,1788.5973026656698,0.11999999999999998,Medium-High Risk
984,Sean Curtis,garrett18@example.net,(247)919-5353,CO,38883,697,7,52,0,0,0,45983.87,16366.93,703.0,78655.53,22429.25,Employed,31,"Education officer, community",7500.62,home_improvement,60,8972.4,0,True,13286.67,0,2025-07-21 14:37:33.238551,direct,0.157362563888091,0,0.5190417857392168,0.2851579539289863,0.183455633464517,0.1282285014288706,169.9827343661634,0.04557125357217651,136.72506238741542,0.09,Medium-Low Risk
988,Nicholas Payne,lmay@example.com,3104383331,FM,32293,752,9,132,0,0,0,78320.46,22643.72,1907.95,52377.52,48822.33,Employed,1,Astronomer,18003.99,home_improvement,48,14309.86,3,True,9115.02,0,2025-06-23 14:37:33.238554,paid_search,0.1212985019696308,0,0.5189922275737401,0.9321237431630977,0.2923297437221385,0.11029116269235395,465.5771433838022,0.018227906730884882,131.27002020151366,0.08299999999999999,Low Risk
989,Anna Wheeler,lroberts@example.net,001-879-874-4527,MT,37461,686,9,16,0,0,0,72953.4,32454.23,1229.81,92826.96,14278.04,Employed,11,Arts development officer,41214.98,home_improvement,12,733.73,3,True,12842.92,0,2025-09-19 14:37:33.238555,organic,0.1968679437086231,0,1.0098118799123823,0.153813504180251,0.2022896808099417,0.13894129107073833,3698.521476600856,0.07235322767684577,1192.814732654658,0.09000000000000001,Medium-Low Risk
991,Carmen Preston,marcuspearson@example.net,806.667.1237,NJ,7403,712,3,151,1,0,3,45730.98,4925.86,445.93,20411.56,30237.87,Unemployed,7,Art therapist,24068.78,home_improvement,48,1347.0,0,False,10221.87,0,2025-10-21 14:37:33.238556,organic,0.2407885843105314,0,0.6340262115528685,1.481409064275342,0.117013892988954,0.13941247180795163,657.0058098240083,0.07353117951987907,707.9223132017901,0.09,Medium-Low Risk
992,Brian Harris,pbrooks@example.net,438.936.4548,VI,79323,577,8,2,1,0,0,57081.19,15432.01,2267.23,64241.18,21642.06,Employed,61,Corporate investment banker,21095.22,home_improvement,60,9052.45,3,True,6593.02,0,2025-11-23 14:37:33.238557,paid_search,0.6082328453636991,0,0.6399171075445345,0.3368876474560399,0.4766326700617139,0.2629937830658401,635.345019823024,0.3074844576646002,2594.580912406171,0.12000000000000001,High Risk
993,Michael Bowen,wardmelissa@example.org,695.948.1661,WA,60816,685,6,12,0,1,0,20000.0,19726.89,1861.64,87073.94,19930.15,Employed,41,Museum/gallery conservator,48353.54,home_improvement,24,2642.84,2,False,5823.46,1,2025-06-27 14:37:33.238558,paid_search,0.4671371160571212,0,3.4040215,0.2288876557096187,1.116984,0.162848258,2374.125547726406,0.13212064499999998,2555.4003571333196,0.09,Medium-Low Risk
994,Deborah Campbell,hstewart@example.com,001-710-282-9682x924,FL,38557,659,9,25,0,0,0,55924.17,27589.05,1260.32,99212.67,39017.54,Employed,139,Charity officer,34106.54,auto,24,1202.47,2,False,4578.46,0,2025-06-20 14:37:33.238559,organic,0.4273471427701439,0,1.1032008163911955,0.3932717464412559,0.270434769081061,0.17730242612451824,1698.296231581484,0.16825606531129567,2295.4528887129272,0.08999999999999997,Medium-High Risk
